msoa,mode,time,area_m2,area_deg2
E02002538,CAR,15minutes,456359491.4551493,0.011087220000000175
E02002539,CAR,15minutes,233271258.69021246,0.0056658700000000355
E02002540,CAR,15minutes,356372185.8473329,0.008654594999999935
E02002541,CAR,15minutes,221268926.5832335,0.005375289999999923
E02002542,CAR,15minutes,219406707.16208896,0.0053339349999998835
E02002543,CAR,15minutes,231973776.39605477,0.005641030000000005
E02002544,CAR,15minutes,127059305.75992608,0.0030894350000000626
E02002545,CAR,15minutes,440203035.81791824,0.010716830000000128
E02002546,CAR,15minutes,174128468.35633177,0.004235460000000006
E02002547,CAR,15minutes,246842889.9602241,0.006007410000000001
E02002548,CAR,15minutes,176677306.2404799,0.004302290000000045
E02002549,CAR,15minutes,401797216.6363029,0.009788450000000008
E02002550,CAR,15minutes,237098348.1851711,0.005775605000000022
E02002551,CAR,15minutes,371369606.2524385,0.009047729999999985
E02002552,CAR,15minutes,205803870.1081927,0.005013675000000029
E02002553,CAR,15minutes,169028642.15443242,0.0041188199999999675
E02002554,CAR,15minutes,239183566.59132683,0.00583302000000006
E02002555,CAR,15minutes,129073646.02291666,0.00315060999999998
E02002556,CAR,15minutes,180217949.02838114,0.004397215000000018
E02002557,CAR,15minutes,137386936.04068664,0.003351735000000043
E02002558,CAR,15minutes,419858561.837287,0.010273075000000017
E02002559,CAR,15minutes,5258611.92226731,0.0001282050000000153
E02002560,CAR,15minutes,289259308.70203197,0.007045624999999932
E02002561,CAR,15minutes,330629176.2705892,0.00806087
E02002562,CAR,15minutes,162334152.68920723,0.003957090000000082
E02002563,CAR,15minutes,386045422.77133185,0.00941287499999999
E02002564,CAR,15minutes,358614528.4484267,0.008737884999999895
E02002565,CAR,15minutes,311557617.4241949,0.007600904999999936
E02002566,CAR,15minutes,239286637.2953534,0.0058390850000000424
E02002567,CAR,15minutes,285344205.95542943,0.006966325000000037
E02002568,CAR,15minutes,357485247.2189869,0.008731225000000085
E02002569,CAR,15minutes,249538424.91314986,0.0060894099999999575
E02002570,CAR,15minutes,368018885.9898015,0.00898823500000004
E02002571,CAR,15minutes,364205528.0524459,0.008895219999999862
E02002572,CAR,15minutes,449117728.8981608,0.010973540000000054
E02002573,CAR,15minutes,411428041.50668496,0.01004791999999981
E02002574,CAR,15minutes,324516603.39137995,0.008442164999999988
E02002575,CAR,15minutes,147011380.987883,0.0038262750000000348
E02002576,CAR,15minutes,281959209.3040029,0.0073368250000000095
E02002577,CAR,15minutes,956535.3117780747,2.491499999999163e-05
E02002578,CAR,15minutes,277897459.01665294,0.0072381950000000375
E02002579,CAR,15minutes,302159546.5634567,0.007871874999999973
E02002580,CAR,15minutes,486456767.1993983,0.012673024999999975
E02002581,CAR,15minutes,388664433.4830683,0.010127254999999924
E02002582,CAR,15minutes,236803639.60732678,0.0061777800000000285
E02002583,CAR,15minutes,298862026.5945283,0.00779659000000014
E02002584,CAR,15minutes,239023712.46881637,0.006236515000000056
E02002585,CAR,15minutes,227697569.52300555,0.005942844999999844
E02002587,CAR,15minutes,169440047.57209235,0.004423425
E02002588,CAR,15minutes,144722171.22141647,0.003778080000000043
E02002589,CAR,15minutes,203229137.1387372,0.005305415000000108
E02002590,CAR,15minutes,241143019.23593503,0.006251050000000059
E02002591,CAR,15minutes,176010073.8113235,0.004562345000000003
E02002592,CAR,15minutes,262293133.9571539,0.006808469999999985
E02002593,CAR,15minutes,312311721.58276576,0.008108319999999962
E02002594,CAR,15minutes,201139031.50006172,0.0052206850000000495
E02002595,CAR,15minutes,166088814.50950807,0.004313020000000095
E02002596,CAR,15minutes,219859002.95219782,0.005707944999999981
E02002597,CAR,15minutes,256310125.0406645,0.006654169999999929
E02002598,CAR,15minutes,188923474.78285715,0.004909799999999965
E02002599,CAR,15minutes,86041322.93907212,0.0022365349999999805
E02002600,CAR,15minutes,191968925.02227086,0.004987264999999991
E02002601,CAR,15minutes,143167980.58131355,0.0037190949999999956
E02002602,CAR,15minutes,121583906.00437725,0.0031606049999999514
E02002603,CAR,15minutes,392084060.3809865,0.010194335000000125
E02002604,CAR,15minutes,132542756.67752293,0.0034474199999999363
E02002605,CAR,15minutes,76583802.98061419,0.001991704999999984
E02002606,CAR,15minutes,148360041.42705896,0.0038581800000000287
E02002607,CAR,15minutes,190614945.2128312,0.004959205000000015
E02002608,CAR,15minutes,159886599.60983253,0.0041597949999999575
E02002609,CAR,15minutes,187379902.16013125,0.0048755100000000065
E02002610,CAR,15minutes,433325895.41383576,0.011284304999999873
E02002611,CAR,15minutes,559977383.8129851,0.014584039999999895
E02002612,CAR,15minutes,284803028.69098645,0.007418215000000002
E02002613,CAR,15minutes,546402543.8489975,0.014236035000000018
E02002614,CAR,15minutes,355805761.89871013,0.00927727499999993
E02002615,CAR,15minutes,275603950.7002887,0.007023610000000009
E02002616,CAR,15minutes,201553297.43760157,0.005141080000000016
E02002617,CAR,15minutes,244871571.06623065,0.006242130000000012
E02002618,CAR,15minutes,185661765.85181794,0.00473438999999998
E02002619,CAR,15minutes,188500977.33329326,0.004809949999999967
E02002620,CAR,15minutes,160970445.71653888,0.0041065250000000015
E02002621,CAR,15minutes,185765013.90565768,0.004740664999999912
E02002622,CAR,15minutes,250531253.5084268,0.006391324999999902
E02002623,CAR,15minutes,201042894.98928154,0.0051341650000000265
E02002624,CAR,15minutes,200942286.94990396,0.005135199999999996
E02002625,CAR,15minutes,211252831.43238097,0.005396589999999953
E02002626,CAR,15minutes,183040272.5995456,0.0046765349999999435
E02002627,CAR,15minutes,216964830.3803544,0.005544339999999866
E02002628,CAR,15minutes,260497800.55278295,0.006658565000000034
E02002629,CAR,15minutes,154059261.2149134,0.003940410000000042
E02002630,CAR,15minutes,148881521.35785416,0.003808040000000014
E02002631,CAR,15minutes,154242054.91001457,0.0039480649999999095
E02002632,CAR,15minutes,189381539.21913075,0.00485579499999996
E02002633,CAR,15minutes,176409057.14916664,0.004484054999999984
E02002634,CAR,15minutes,155315039.13792968,0.003949725000000055
E02002635,CAR,15minutes,99226741.87720697,0.002524759999999999
E02002636,CAR,15minutes,139714185.647293,0.003556205000000005
E02002637,CAR,15minutes,115152277.42665818,0.0029327300000000093
E02002638,CAR,15minutes,109276776.98432007,0.00278326500000003
E02002639,CAR,15minutes,195876047.8766113,0.00498937500000002
E02002640,CAR,15minutes,122810020.23292379,0.0031288350000000364
E02002641,CAR,15minutes,158249114.2605736,0.004032314999999995
E02002642,CAR,15minutes,108610268.6770942,0.002768524999999974
E02002643,CAR,15minutes,145087600.82380414,0.003699375000000024
E02002644,CAR,15minutes,213044419.2826756,0.005433269999999935
E02002645,CAR,15minutes,125595625.92913678,0.003204395000000007
E02002646,CAR,15minutes,328872748.3957743,0.008386965000000014
E02002647,CAR,15minutes,150700046.44631368,0.003844794999999929
E02002648,CAR,15minutes,185587414.87099752,0.0047348649999999996
E02002649,CAR,15minutes,113407580.84368853,0.0028950149999999826
E02002650,CAR,15minutes,222298894.93921986,0.0056740749999999235
E02002651,CAR,15minutes,123512158.64060688,0.003153085000000067
E02002652,CAR,15minutes,117581393.2335109,0.0029769749999999625
E02002653,CAR,15minutes,163222145.7912585,0.004134999999999951
E02002654,CAR,15minutes,144691791.68130702,0.003666279999999972
E02002655,CAR,15minutes,117411378.20771341,0.002975779999999996
E02002656,CAR,15minutes,239329177.8289746,0.006061634999999977
E02002657,CAR,15minutes,158794317.8472646,0.004023020000000043
E02002658,CAR,15minutes,145629286.78993565,0.0036917449999999616
E02002659,CAR,15minutes,164336422.07666337,0.004164905000000037
E02002660,CAR,15minutes,946360.507604073,2.3990000000001676e-05
E02002661,CAR,15minutes,187153456.08267367,0.00474243999999997
E02002662,CAR,15minutes,151469141.23707116,0.0038399799999999443
E02002663,CAR,15minutes,174410251.565912,0.004421000000000032
E02002664,CAR,15minutes,164870930.0652203,0.0041802199999999914
E02002665,CAR,15minutes,166276428.477158,0.004217355000000047
E02002666,CAR,15minutes,143998594.71680835,0.003652130000000026
E02002667,CAR,15minutes,155073034.15906635,0.0039336300000000135
E02002668,CAR,15minutes,175652426.60461056,0.004455425000000007
E02002669,CAR,15minutes,112776010.69641374,0.002861025000000034
E02002670,CAR,15minutes,147176521.39478153,0.0037338049999999868
E02002671,CAR,15minutes,145846472.64496458,0.0037005200000000595
E02002672,CAR,15minutes,95395139.48488949,0.0024201249999999965
E02002673,CAR,15minutes,139536617.03226876,0.003540444999999992
E02002674,CAR,15minutes,141252509.6310038,0.003584694999999961
E02002675,CAR,15minutes,135295509.43657878,0.0034337700000000235
E02002676,CAR,15minutes,150862565.55021477,0.003828619999999976
E02002677,CAR,15minutes,143297757.5412079,0.003636920000000034
E02002678,CAR,15minutes,153345759.3085106,0.003893670000000014
E02002679,CAR,15minutes,164007475.64523357,0.004164815000000038
E02002680,CAR,15minutes,157027152.49766785,0.003987650000000018
E02002681,CAR,15minutes,128772890.5811614,0.003270475000000072
E02002682,CAR,15minutes,170445304.2804423,0.004329699999999994
E02002684,CAR,15minutes,244872361.03309613,0.006096454999999912
E02002685,CAR,15minutes,137603943.82200727,0.0034275899999998585
E02002686,CAR,15minutes,264726795.9724048,0.006596275000000063
E02002687,CAR,15minutes,183218366.90620154,0.004565039999999992
E02002688,CAR,15minutes,202272144.81536004,0.005046355000000068
E02002689,CAR,15minutes,349292347.43461204,0.008714614999999974
E02002691,CAR,15minutes,336042906.81959933,0.008421300000000019
E02002692,CAR,15minutes,338443255.19706744,0.008491075000000101
E02002693,CAR,15minutes,512846230.96163267,0.012890800000000143
E02002694,CAR,15minutes,349660855.9848829,0.00879405999999997
E02002695,CAR,15minutes,200714158.3221131,0.005053070000000137
E02002696,CAR,15minutes,412217719.79323846,0.010389585000000003
E02002697,CAR,15minutes,861794.7060188935,2.1730000000008003e-05
E02002698,CAR,15minutes,465776631.4258432,0.011755005000000008
E02002699,CAR,15minutes,191686136.13446164,0.0048378349999999804
E02002700,CAR,15minutes,196125898.59620458,0.004953830000000044
E02002701,CAR,15minutes,347045866.4267934,0.008779379999999946
E02002702,CAR,15minutes,207255031.16096732,0.00523825500000013
E02002703,CAR,15minutes,176074282.7201102,0.00445288499999998
E02002704,CAR,15minutes,96473311.28990068,0.0024421999999999695
E02002705,CAR,15minutes,226497741.87921542,0.00574210500000003
E02002706,CAR,15minutes,193065357.1219777,0.004893904999999984
E02002707,CAR,15minutes,442959768.7848223,0.011234795000000094
E02002708,CAR,15minutes,199067027.40576932,0.005046015000000019
E02002709,CAR,15minutes,224811774.96315202,0.0057077250000000775
E02002710,CAR,15minutes,167582744.27429673,0.004254484999999972
E02002711,CAR,15minutes,222739833.7085181,0.005654279999999917
E02002712,CAR,15minutes,250044440.8078704,0.0063496599999998665
E02002714,CAR,15minutes,298277637.99408287,0.007578930000000076
E02002715,CAR,15minutes,271578239.2820591,0.0068968450000000715
E02002716,CAR,15minutes,247670570.40030804,0.0062972950000000985
E02002717,CAR,15minutes,239998111.06125742,0.006097940000000001
E02002718,CAR,15minutes,210663062.278294,0.005351455000000028
E02002719,CAR,15minutes,270470881.96517736,0.006874019999999924
E02002720,CAR,15minutes,155046634.10682645,0.00394265500000008
E02002721,CAR,15minutes,146684803.41010535,0.003730265000000013
E02002722,CAR,15minutes,140698823.00820124,0.003577674999999971
E02002723,CAR,15minutes,161690434.4227606,0.004114379999999956
E02002724,CAR,15minutes,94277292.2201159,0.0024000949999999723
E02002725,CAR,15minutes,273284782.1078777,0.006964675000000091
E02002726,CAR,15minutes,330642173.03733766,0.00845687999999993
E02002727,CAR,15minutes,196493382.84076893,0.005036434999999986
E02002728,CAR,15minutes,236137904.16562954,0.006050480000000005
E02002729,CAR,15minutes,216205128.882467,0.0055407500000000266
E02002730,CAR,15minutes,147011075.2869239,0.003768269999999989
E02002731,CAR,15minutes,196349758.84871516,0.005033654999999952
E02002732,CAR,15minutes,583548847.242781,0.014968775000000059
E02002733,CAR,15minutes,226711710.51280573,0.005811150000000058
E02002734,CAR,15minutes,239457318.07839146,0.0061390349999999785
E02002735,CAR,15minutes,131710573.21074769,0.0033771650000000413
E02002736,CAR,15minutes,245655383.9701011,0.0063004199999999524
E02002737,CAR,15minutes,166706591.3565096,0.004275139999999973
E02002738,CAR,15minutes,318317370.01209956,0.008168585000000015
E02002739,CAR,15minutes,144151062.15285054,0.003698159999999979
E02002740,CAR,15minutes,259163468.5376145,0.006648229999999969
E02002741,CAR,15minutes,234830946.09381446,0.006023604999999992
E02002742,CAR,15minutes,142885552.9369431,0.0036662050000000014
E02002743,CAR,15minutes,176241799.87176958,0.004522284999999965
E02002744,CAR,15minutes,149156168.1615756,0.0038260649999999315
E02002745,CAR,15minutes,175430879.21432334,0.004505405000000089
E02002746,CAR,15minutes,153710963.8362368,0.003946979999999927
E02002747,CAR,15minutes,249114627.92827365,0.006400920000000043
E02002748,CAR,15minutes,417350795.5869723,0.010728444999999998
E02002749,CAR,15minutes,372600381.5333969,0.00950268499999996
E02002750,CAR,15minutes,372093829.4593792,0.009490634999999923
E02002751,CAR,15minutes,317380916.08059067,0.008099844999999968
E02002752,CAR,15minutes,489825221.80275434,0.012519264999999984
E02002753,CAR,15minutes,354607265.43177414,0.009079260000000094
E02002754,CAR,15minutes,195469972.27998367,0.005001769999999911
E02002755,CAR,15minutes,275357503.2408518,0.007046245000000079
E02002756,CAR,15minutes,250556588.44942513,0.006413910000000026
E02002757,CAR,15minutes,214149196.48426917,0.005483659999999898
E02002758,CAR,15minutes,235720362.06301698,0.0060394650000001274
E02002759,CAR,15minutes,125341947.01155514,0.0032144900000000546
E02002760,CAR,15minutes,316675204.65471256,0.008119069999999937
E02002761,CAR,15minutes,292485455.8363766,0.007502184999999979
E02002762,CAR,15minutes,253770845.35604385,0.006506075000000037
E02002763,CAR,15minutes,348070144.7244927,0.008927665000000102
E02002764,CAR,15minutes,272348671.08550143,0.00698636000000008
E02002765,CAR,15minutes,325194606.24627167,0.008342615000000117
E02002766,CAR,15minutes,147324059.36775875,0.003779184999999957
E02002767,CAR,15minutes,333359678.17077667,0.008556245000000004
E02002768,CAR,15minutes,258083465.6406238,0.006632084999999979
E02002769,CAR,15minutes,407379426.1446455,0.010466135000000031
E02002770,CAR,15minutes,678339209.8440444,0.01746022000000012
E02002771,CAR,15minutes,316527975.81339604,0.008148574999999911
E02002772,CAR,15minutes,450298783.3406997,0.011263334999999887
E02002773,CAR,15minutes,342472299.44920963,0.00858054999999994
E02002774,CAR,15minutes,331146616.4685839,0.008296030000000183
E02002775,CAR,15minutes,409640251.9109035,0.010273780000000135
E02002776,CAR,15minutes,148995928.60025635,0.0037382349999998924
E02002777,CAR,15minutes,385375653.4621102,0.009667325000000017
E02002778,CAR,15minutes,352779462.3516256,0.008855794999999904
E02002779,CAR,15minutes,185445312.2108402,0.0046545900000000955
E02002780,CAR,15minutes,185128083.22964582,0.004644649999999982
E02002781,CAR,15minutes,108504645.27494898,0.0027242599999999645
E02002782,CAR,15minutes,566679520.0723234,0.01423569000000005
E02002783,CAR,15minutes,269815006.28223145,0.0067811499999999155
E02002784,CAR,15minutes,65277126.2236691,0.0016406900000000162
E02002785,CAR,15minutes,269900478.45330364,0.006779280000000024
E02002786,CAR,15minutes,138906200.18764257,0.0034905249999999765
E02002787,CAR,15minutes,207398056.21728915,0.0052144550000000275
E02002788,CAR,15minutes,101519555.04500462,0.002552310000000007
E02002789,CAR,15minutes,314618707.904086,0.007916655000000085
E02002790,CAR,15minutes,97922894.71286769,0.0024623550000000562
E02002791,CAR,15minutes,453458527.8009967,0.011397234999999903
E02002792,CAR,15minutes,93960912.3613146,0.0023643449999999774
E02002793,CAR,15minutes,185830541.20391208,0.004676529999999944
E02002794,CAR,15minutes,116447655.5261197,0.0029284649999999973
E02002795,CAR,15minutes,299310172.9491773,0.007537724999999962
E02003794,CAR,15minutes,115699396.91563086,0.003031770000000058
E02003795,CAR,15minutes,278010271.6559044,0.007299584999999949
E02003796,CAR,15minutes,257365643.8060015,0.006758314999999977
E02003797,CAR,15minutes,191911382.93893445,0.005041930000000028
E02003798,CAR,15minutes,133731287.41920234,0.003515304999999929
E02003799,CAR,15minutes,116751602.54642661,0.0030696350000000336
E02003800,CAR,15minutes,508147728.4373903,0.01334501000000001
E02003801,CAR,15minutes,382564642.8217847,0.010044265000000078
E02003802,CAR,15minutes,109733974.18140611,0.0028853649999999857
E02003803,CAR,15minutes,139463818.79101878,0.0036660500000000235
E02003804,CAR,15minutes,275805706.3183129,0.0072518650000000795
E02003805,CAR,15minutes,200724526.62900454,0.0052812849999999915
E02003806,CAR,15minutes,161714788.28832623,0.004257869999999934
E02003807,CAR,15minutes,114174892.24262753,0.0030070600000000522
E02003808,CAR,15minutes,175008102.17974928,0.004610770000000004
E02003809,CAR,15minutes,332347839.06220216,0.008770834999999963
E02003810,CAR,15minutes,448947258.84685516,0.01188925499999992
E02003811,CAR,15minutes,234652704.22513923,0.006149134999999968
E02003812,CAR,15minutes,431384497.07868665,0.011319374999999852
E02003813,CAR,15minutes,474487798.5757334,0.012448025000000003
E02003814,CAR,15minutes,330023280.46221125,0.008667519999999896
E02003815,CAR,15minutes,110558040.3741241,0.0029035349999999493
E02003816,CAR,15minutes,255359463.50463748,0.006709335000000029
E02003817,CAR,15minutes,276617637.3569023,0.00726705500000004
E02003818,CAR,15minutes,280155076.6840136,0.007364975000000161
E02003819,CAR,15minutes,427118062.8889252,0.01123615500000009
E02003820,CAR,15minutes,326758500.23888004,0.008600070000000019
E02003821,CAR,15minutes,566330654.8523599,0.014905490000000054
E02003822,CAR,15minutes,414487867.22017354,0.01091062499999998
E02003823,CAR,15minutes,301237418.5805181,0.007942079999999987
E02003824,CAR,15minutes,219877284.13330993,0.0057994300000000784
E02003825,CAR,15minutes,199630538.73332307,0.005259025000000005
E02003826,CAR,15minutes,222619239.70549086,0.005867800000000005
E02003827,CAR,15minutes,813212.5918010541,2.1444999999980958e-05
E02003828,CAR,15minutes,155423375.1259914,0.00409756000000001
E02003829,CAR,15minutes,310290030.79288906,0.008181749999999911
E02003830,CAR,15minutes,158480060.89783508,0.004181660000000073
E02003831,CAR,15minutes,272144174.751002,0.007175435000000017
E02003832,CAR,15minutes,177655260.22123417,0.004688630000000088
E02003833,CAR,15minutes,166673119.80815133,0.004399870000000053
E02003834,CAR,15minutes,281991809.9218197,0.007444885000000026
E02003835,CAR,15minutes,251713141.89273566,0.006648539999999962
E02003836,CAR,15minutes,353353124.5387708,0.009335600000000003
E02003837,CAR,15minutes,291938068.09584415,0.007717325000000002
E02003838,CAR,15minutes,318353602.0213366,0.00841418499999998
E02003839,CAR,15minutes,250569011.4476872,0.006623164999999965
E02003840,CAR,15minutes,219404376.7828733,0.005811194999999892
E02003841,CAR,15minutes,195985968.2485847,0.005130640000000052
E02003842,CAR,15minutes,261261445.35187948,0.006841370000000042
E02003843,CAR,15minutes,278707853.45145774,0.0072988550000000554
E02003844,CAR,15minutes,194076361.17135197,0.005083849999999966
E02003845,CAR,15minutes,309448706.2896656,0.008107110000000091
E02003846,CAR,15minutes,198912517.95310056,0.005213255000000044
E02003847,CAR,15minutes,239717849.35766855,0.0062826099999999455
E02003848,CAR,15minutes,197682113.1634399,0.005179915000000002
E02003849,CAR,15minutes,198370247.61431202,0.0051977600000000556
E02003850,CAR,15minutes,219539836.46452203,0.005754459999999934
E02003851,CAR,15minutes,298819765.5725426,0.00783563499999993
E02003852,CAR,15minutes,358858455.28072506,0.009410755000000002
E02003853,CAR,15minutes,155220793.44074112,0.004035409999999984
E02003854,CAR,15minutes,243494901.96948537,0.0063361400000000725
E02003855,CAR,15minutes,146764467.6314856,0.003818624999999995
E02003856,CAR,15minutes,283239634.90737253,0.007374540000000069
E02003857,CAR,15minutes,215992833.71660066,0.005626925000000087
E02003858,CAR,15minutes,274880233.98876613,0.007161364999999922
E02003859,CAR,15minutes,228757153.66739658,0.005963560000000021
E02003860,CAR,15minutes,179545247.68302065,0.004680560000000013
E02003861,CAR,15minutes,303125115.2074382,0.007911609999999944
E02003862,CAR,15minutes,248277399.31556967,0.006478245000000002
E02003863,CAR,15minutes,602009050.08298,0.015720865000000073
E02003864,CAR,15minutes,394437650.7728724,0.010293665000000026
E02003865,CAR,15minutes,198663746.29611716,0.005182125000000065
E02003866,CAR,15minutes,76196269.97381303,0.001988404999999996
E02003867,CAR,15minutes,322622882.06842107,0.008431555000000139
E02003868,CAR,15minutes,209732184.01856765,0.005477725000000099
E02003869,CAR,15minutes,214512300.67638707,0.005604725000000044
E02003870,CAR,15minutes,260145199.28120476,0.006799060000000067
E02003871,CAR,15minutes,337862880.8115406,0.008837710000000094
E02003873,CAR,15minutes,284235933.57807153,0.007435769999999975
E02003874,CAR,15minutes,290022475.73963326,0.007590135000000048
E02003875,CAR,15minutes,719140693.867069,0.018777224999999922
E02003876,CAR,15minutes,373193589.8589417,0.009748855000000037
E02003877,CAR,15minutes,238978999.70330486,0.006260095000000053
E02003878,CAR,15minutes,793624056.5375128,0.020744735000000115
E02003879,CAR,15minutes,227201449.84655687,0.005946050000000048
E02003880,CAR,15minutes,463866654.4340456,0.01214068499999999
E02003881,CAR,15minutes,170072880.41257918,0.004451234999999968
E02003882,CAR,15minutes,643475491.0412472,0.016842535000000113
E02003883,CAR,15minutes,449341630.17488503,0.01176834000000006
E02003884,CAR,15minutes,617370001.8717175,0.016181244999999924
E02003885,CAR,15minutes,351770581.3328092,0.00921930500000014
E02003886,CAR,15minutes,132490765.57925218,0.003478110000000062
E02003887,CAR,15minutes,353292516.0152093,0.009275745000000057
E02003888,CAR,15minutes,380806931.1277032,0.009999354999999932
E02003889,CAR,15minutes,282987652.3244841,0.007432764999999893
E02003890,CAR,15minutes,207364014.37065747,0.005448714999999942
E02003891,CAR,15minutes,293760874.7504988,0.007723744999999979
E02003965,CAR,15minutes,714251373.7914033,0.01728186499999994
E02003966,CAR,15minutes,1229328134.1924644,0.029755190000000414
E02003967,CAR,15minutes,811384381.2324629,0.01967999499999994
E02003968,CAR,15minutes,177434396.01508743,0.0043250100000000544
E02003969,CAR,15minutes,192876536.1357821,0.004703470000000107
E02003970,CAR,15minutes,574996580.533672,0.01405279499999995
E02003971,CAR,15minutes,436237392.2782931,0.010662930000000095
E02003972,CAR,15minutes,230200307.52844673,0.005629305000000066
E02003973,CAR,15minutes,158698522.31564453,0.0038863099999999215
E02003974,CAR,15minutes,222369251.05530697,0.005446345000000075
E02003975,CAR,15minutes,361236034.56630635,0.008852219999999964
E02003976,CAR,15minutes,298144105.7187158,0.00729548499999999
E02003977,CAR,15minutes,369529398.20017546,0.009256115000000049
E02003978,CAR,15minutes,353020089.81704694,0.008849674999999925
E02003979,CAR,15minutes,248934134.6387643,0.006243194999999972
E02003980,CAR,15minutes,170271602.64704648,0.004272089999999967
E02003981,CAR,15minutes,165197676.4330223,0.004146550000000047
E02003982,CAR,15minutes,269900037.6820439,0.006774629999999996
E02003983,CAR,15minutes,194325959.59145755,0.00487986999999999
E02003984,CAR,15minutes,139729560.67810783,0.0035097150000000204
E02003985,CAR,15minutes,79807434.65168546,0.0020065049999999965
E02003986,CAR,15minutes,93969805.92604238,0.002362655000000056
E02003987,CAR,15minutes,958538253.1061369,0.022926739999999838
E02003988,CAR,15minutes,908275699.4806381,0.02177266999999991
E02003989,CAR,15minutes,462633356.4027053,0.011119379999999993
E02003990,CAR,15minutes,350981704.9894534,0.008427709999999993
E02003991,CAR,15minutes,664489852.2895488,0.015981110000000038
E02003992,CAR,15minutes,394910747.8479435,0.009502210000000105
E02003993,CAR,15minutes,657633053.7724066,0.015819404999999998
E02003994,CAR,15minutes,306504594.33600765,0.00737732000000003
E02003995,CAR,15minutes,386454920.48547125,0.00930252500000003
E02003996,CAR,15minutes,321597021.53419304,0.007752209999999783
E02003997,CAR,15minutes,397477720.400953,0.009575959999999927
E02003998,CAR,15minutes,559974989.0304635,0.013512780000000007
E02003999,CAR,15minutes,416293993.2224327,0.010048979999999975
E02004000,CAR,15minutes,295719022.20664895,0.007257349999999935
E02004001,CAR,15minutes,218818073.35231632,0.005383800000000031
E02004002,CAR,15minutes,231495699.7231376,0.005696875000000029
E02004003,CAR,15minutes,245080376.68687582,0.006035190000000036
E02004004,CAR,15minutes,213781361.80096003,0.005269219999999991
E02004005,CAR,15minutes,363252151.3107589,0.008965695000000037
E02004006,CAR,15minutes,513414331.33270395,0.012689505000000005
E02004007,CAR,15minutes,244296074.13852194,0.006102455000000002
E02004008,CAR,15minutes,363477480.67630625,0.008802949999999927
E02004009,CAR,15minutes,477716381.78217274,0.011580094999999917
E02004010,CAR,15minutes,716825313.0730174,0.01745295999999996
E02004011,CAR,15minutes,547035615.313015,0.013304794999999923
E02004012,CAR,15minutes,1278601242.3423095,0.03114522500000002
E02004013,CAR,15minutes,755676788.9718412,0.018437664999999947
E02004014,CAR,15minutes,580322774.9041257,0.014228165000000126
E02004015,CAR,15minutes,275708757.2811057,0.006806324999999928
E02004016,CAR,15minutes,488887993.55183446,0.012115904999999991
E02004017,CAR,15minutes,610680513.604071,0.015107660000000005
E02004018,CAR,15minutes,533538937.67394036,0.013240024999999985
E02004019,CAR,15minutes,839196746.7846372,0.020798815000000092
E02004020,CAR,15minutes,560626067.3256663,0.013917224999999773
E02004021,CAR,15minutes,560234685.979228,0.013941790000000124
E02004022,CAR,15minutes,513483025.5845688,0.01280079
E02004023,CAR,15minutes,719902694.3526281,0.017851084999999885
E02004024,CAR,15minutes,1438005635.5227392,0.03575136999999987
E02004025,CAR,15minutes,770938572.7901409,0.019218690000000097
E02004026,CAR,15minutes,416291347.2612167,0.010400815000000011
E02004027,CAR,15minutes,190734536.8401271,0.004764265000000027
E02004028,CAR,15minutes,298575774.8850168,0.007473085000000006
E02004290,CAR,15minutes,243012464.33789733,0.005817419999999931
E02004291,CAR,15minutes,376095414.8564246,0.0090088500000001
E02004292,CAR,15minutes,379151944.66619265,0.009081419999999962
E02004293,CAR,15minutes,141142281.8057022,0.003385364999999866
E02004294,CAR,15minutes,104859180.79474895,0.0025163799999999934
E02004295,CAR,15minutes,294968287.301365,0.007078249999999973
E02004296,CAR,15minutes,228490384.75822225,0.0054895050000000395
E02004297,CAR,15minutes,248754110.94407508,0.005952990000000025
E02004298,CAR,15minutes,289846633.4198285,0.006948580000000024
E02004299,CAR,15minutes,421032982.78667873,0.010088584999999902
E02004300,CAR,15minutes,248712760.24701282,0.005964719999999985
E02004301,CAR,15minutes,324866577.1889008,0.007789804999999946
E02004302,CAR,15minutes,356753437.05821574,0.008558660000000003
E02004303,CAR,15minutes,296160959.730566,0.0071059000000001345
E02004304,CAR,15minutes,365993127.7286604,0.008791000000000094
E02004305,CAR,15minutes,444306315.63791305,0.010667114999999986
E02004306,CAR,15minutes,723537137.0045823,0.017396995000000144
E02004307,CAR,15minutes,190790071.33048025,0.004590854999999942
E02004308,CAR,15minutes,195484992.47506744,0.004697594999999982
E02004309,CAR,15minutes,200889242.41075182,0.004829674999999924
E02004310,CAR,15minutes,153118302.418223,0.003687790000000056
E02004311,CAR,15minutes,286572713.6522508,0.0068999599999999845
E02004312,CAR,15minutes,296971944.37814647,0.007141755000000052
E02004313,CAR,15minutes,182527552.97935453,0.004394150000000046
E02004314,CAR,15minutes,67087221.15532236,0.0016146599999999932
E02004315,CAR,15minutes,169393991.11491457,0.00408259500000002
E02004316,CAR,15minutes,267936949.8440996,0.006454294999999938
E02004317,CAR,15minutes,217559011.65804034,0.005249390000000005
E02004318,CAR,15minutes,233525669.53662062,0.005635760000000049
E02004319,CAR,15minutes,249014566.0177905,0.006019260000000085
E02004320,CAR,15minutes,284335928.4211446,0.006820599999999905
E02004321,CAR,15minutes,149561709.13698548,0.00359168000000004
E02004322,CAR,15minutes,303067902.44063663,0.0072836150000000575
